"UNIPROT_ID"	"markers"	"bandle.allocation_DMSO"	"bandle.loc.probability_DMSO"	"bandle.loc.outlier_DMSO"	"confident.localisation_DMSO"	"bandle.allocation_Tg"	"bandle.loc.probability_Tg"	"bandle.loc.outlier_Tg"	"confident.localisation_Tg"	"bandle.diff.loc.prob"	"bandle.diff.loc.prob_lower_quartile"	"GENES"	"ENTRY-NAME"	"PROTEIN-NAMES"	"FUNCTION"
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q12888"	"unknown"	"NUCLEOPLASM-1"	1	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.997976926231346	0.997311575012707	"TP53BP1"	"TP53B_HUMAN"	"TP53-binding protein 1 (53BP1) (p53-binding protein 1) (p53BP1)"	"FUNCTION: Double-strand break (DSB) repair protein involved in response to DNA damage, telomere dynamics and class-switch recombination (CSR) during antibody genesis (PubMed:12364621, PubMed:22553214, PubMed:23333306, PubMed:17190600, PubMed:21144835, PubMed:28241136). Plays a key role in the repair of double-strand DNA breaks (DSBs) in response to DNA damage by promoting non-homologous end joining (NHEJ)-mediated repair of DSBs and specifically counteracting the function of the homologous recombination (HR) repair protein BRCA1 (PubMed:22553214, PubMed:23727112, PubMed:23333306). In response to DSBs, phosphorylation by ATM promotes interaction with RIF1 and dissociation from NUDT16L1/TIRR, leading to recruitment to DSBs sites (PubMed:28241136). Recruited to DSBs sites by recognizing and binding histone H2A monoubiquitinated at 'Lys-15' (H2AK15Ub) and histone H4 dimethylated at 'Lys-20' (H4K20me2), two histone marks that are present at DSBs sites (PubMed:23760478, PubMed:28241136, PubMed:17190600). Required for immunoglobulin class-switch recombination (CSR) during antibody genesis, a process that involves the generation of DNA DSBs (PubMed:23345425). Participates in the repair and the orientation of the broken DNA ends during CSR (By similarity). In contrast, it is not required for classic NHEJ and V(D)J recombination (By similarity). Promotes NHEJ of dysfunctional telomeres via interaction with PAXIP1 (PubMed:23727112). {ECO:0000250|UniProtKB:P70399, ECO:0000269|PubMed:12364621, ECO:0000269|PubMed:17190600, ECO:0000269|PubMed:21144835, ECO:0000269|PubMed:22553214, ECO:0000269|PubMed:23333306, ECO:0000269|PubMed:23345425, ECO:0000269|PubMed:23727112, ECO:0000269|PubMed:23760478, ECO:0000269|PubMed:28241136}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q12929"	"unknown"	"PM"	0.999999354733464	1	"Undefined"	"ER"	1	1	"Undefined"	0.998063576599182	0.997313890896314	"EPS8"	"EPS8_HUMAN"	"Epidermal growth factor receptor kinase substrate 8"	"FUNCTION: Signaling adapter that controls various cellular protrusions by regulating actin cytoskeleton dynamics and architecture. Depending on its association with other signal transducers, can regulate different processes. Together with SOS1 and ABI1, forms a trimeric complex that participates in transduction of signals from Ras to Rac by activating the Rac-specific guanine nucleotide exchange factor (GEF) activity. Acts as a direct regulator of actin dynamics by binding actin filaments and has both barbed-end actin filament capping and actin bundling activities depending on the context. Displays barbed-end actin capping activity when associated with ABI1, thereby regulating actin-based motility process: capping activity is auto-inhibited and inhibition is relieved upon ABI1 interaction. Also shows actin bundling activity when associated with BAIAP2, enhancing BAIAP2-dependent membrane extensions and promoting filopodial protrusions. Involved in the regulation of processes such as axonal filopodia growth, stereocilia length, dendritic cell migration and cancer cell migration and invasion. Acts as a regulator of axonal filopodia formation in neurons: in the absence of neurotrophic factors, negatively regulates axonal filopodia formation via actin-capping activity. In contrast, it is phosphorylated in the presence of BDNF leading to inhibition of its actin-capping activity and stimulation of filopodia formation. Component of a complex with WHRN and MYO15A that localizes at stereocilia tips and is required for elongation of the stereocilia actin core. Indirectly involved in cell cycle progression; its degradation following ubiquitination being required during G2 phase to promote cell shape changes. {ECO:0000269|PubMed:15558031, ECO:0000269|PubMed:17115031}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13232"	"unknown"	"ER"	0.999910679443944	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.997962287513499	0.997217125292261	"NME3"	"NDK3_HUMAN"	"Nucleoside diphosphate kinase 3 (NDK 3) (NDP kinase 3) (EC 2.7.4.6) (DR-nm23) (Nucleoside diphosphate kinase C) (NDPKC) (nm23-H3)"	"FUNCTION: Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate. Probably has a role in normal hematopoiesis by inhibition of granulocyte differentiation and induction of apoptosis."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13277"	"unknown"	"PM"	0.999891038125582	0	"PM"	"LYSOSOME"	0.999998183560045	0	"LYSOSOME"	0.997922522819343	0.997195006746831	"STX3 STX3A"	"STX3_HUMAN"	"Syntaxin-3"	"FUNCTION: Potentially involved in docking of synaptic vesicles at presynaptic active zones."
"Q13310"	"unknown"	"RIBOSOME"	0.99999999999999	0	"RIBOSOME"	"CYTOSOL"	0.950458517366067	0.994	"Undefined"	0.998046651269733	0.997524584825465	"PABPC4 APP1 PABP4"	"PABP4_HUMAN"	"Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)"	"FUNCTION: Binds the poly(A) tail of mRNA. May be involved in cytoplasmic regulatory processes of mRNA metabolism. Can probably bind to cytoplasmic RNA sequences other than poly(A) in vivo (By similarity). {ECO:0000250}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13439"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.998123758569085	0.997448160517359	"GOLGA4"	"GOGA4_HUMAN"	"Golgin subfamily A member 4 (256 kDa golgin) (Golgin-245) (Protein 72.1) (Trans-Golgi p230)"	"FUNCTION: Involved in vesicular trafficking at the Golgi apparatus level. May play a role in delivery of transport vesicles containing GPI-linked proteins from the trans-Golgi network through its interaction with MACF1. Involved in endosome-to-Golgi trafficking (PubMed:29084197). {ECO:0000269|PubMed:15265687, ECO:0000269|PubMed:29084197}."
"Q13444"	"unknown"	"ER"	0.999941191519127	1	"Undefined"	"PM"	0.999866362795313	0	"PM"	0.998033622964467	0.997414990384234	"ADAM15 MDC15"	"ADA15_HUMAN"	"Disintegrin and metalloproteinase domain-containing protein 15 (ADAM 15) (EC 3.4.24.-) (Metalloprotease RGD disintegrin protein) (Metalloproteinase-like, disintegrin-like, and cysteine-rich protein 15) (MDC-15) (Metargidin)"	"FUNCTION: Active metalloproteinase with gelatinolytic and collagenolytic activity. Plays a role in the wound healing process. Mediates both heterotypic intraepithelial cell/T-cell interactions and homotypic T-cell aggregation. Inhibits beta-1 integrin-mediated cell adhesion and migration of airway smooth muscle cells. Suppresses cell motility on or towards fibronectin possibly by driving alpha-v/beta-1 integrin (ITAGV-ITGB1) cell surface expression via ERK1/2 inactivation. Cleaves E-cadherin in response to growth factor deprivation. Plays a role in glomerular cell migration. Plays a role in pathological neovascularization. May play a role in cartilage remodeling. May be proteolytically processed, during sperm epididymal maturation and the acrosome reaction. May play a role in sperm-egg binding through its disintegrin domain. {ECO:0000269|PubMed:12091380, ECO:0000269|PubMed:15358598, ECO:0000269|PubMed:15818704, ECO:0000269|PubMed:17416588, ECO:0000269|PubMed:17575078, ECO:0000269|PubMed:18387333, ECO:0000269|PubMed:18434311}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13555"	"unknown"	"NUCLEOPLASM-2"	0.714191442904783	1	"Undefined"	"PROTEIN COMPLEX"	0.995954467610005	0.845	"Undefined"	0.997974600041126	0.997279010190629	"CAMK2G CAMK CAMK-II CAMKG"	"KCC2G_HUMAN"	"Calcium/calmodulin-dependent protein kinase type II subunit gamma (CaM kinase II subunit gamma) (CaMK-II subunit gamma) (EC 2.7.11.17)"	"FUNCTION: Calcium/calmodulin-dependent protein kinase that functions autonomously after Ca(2+)/calmodulin-binding and autophosphorylation, and is involved in sarcoplasmic reticulum Ca(2+) transport in skeletal muscle and may function in dendritic spine and synapse formation and neuronal plasticity. In slow-twitch muscles, is involved in regulation of sarcoplasmic reticulum (SR) Ca(2+) transport and in fast-twitch muscle participates in the control of Ca(2+) release from the SR through phosphorylation of the ryanodine receptor-coupling factor triadin. In the central nervous system, it is involved in the regulation of neurite formation and arborization (PubMed:30184290). It may participate in the promotion of dendritic spine and synapse formation and maintenance of synaptic plasticity which enables long-term potentiation (LTP) and hippocampus-dependent learning. {ECO:0000269|PubMed:16690701, ECO:0000269|PubMed:30184290}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13596"	"unknown"	"GOLGI"	1	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999999982	1	"Undefined"	0.998107530548348	0.99753606213974	"SNX1"	"SNX1_HUMAN"	"Sorting nexin-1"	"FUNCTION: Involved in several stages of intracellular trafficking. Interacts with membranes containing phosphatidylinositol 3-phosphate (PtdIns(3P)) or phosphatidylinositol 3,5-bisphosphate (PtdIns(3,5)P2) (PubMed:12198132). Acts in part as component of the retromer membrane-deforming SNX-BAR subcomplex. The SNX-BAR retromer mediates retrograde transport of cargo proteins from endosomes to the trans-Golgi network (TGN) and is involved in endosome-to-plasma membrane transport for cargo protein recycling. The SNX-BAR subcomplex functions to deform the donor membrane into a tubular profile called endosome-to-TGN transport carrier (ETC) (Probable). Can sense membrane curvature and has in vitro vesicle-to-membrane remodeling activity (PubMed:19816406, PubMed:23085988). Involved in retrograde endosome-to-TGN transport of lysosomal enzyme receptors (IGF2R, M6PR and SORT1) and Shiginella dysenteria toxin stxB. Plays a role in targeting ligand-activated EGFR to the lysosomes for degradation after endocytosis from the cell surface and release from the Golgi (PubMed:12198132, PubMed:15498486, PubMed:17550970, PubMed:17101778, PubMed:18088323, PubMed:21040701). Involvement in retromer-independent endocytic trafficking of P2RY1 and lysosomal degradation of protease-activated receptor-1/F2R (PubMed:16407403, PubMed:20070609). Promotes KALRN- and RHOG-dependent but retromer-independent membrane remodeling such as lamellipodium formation; the function is dependent on GEF activity of KALRN (PubMed:20604901). Required for endocytosis of DRD5 upon agonist stimulation but not for basal receptor trafficking (PubMed:23152498). {ECO:0000269|PubMed:12198132, ECO:0000269|PubMed:15498486, ECO:0000269|PubMed:16407403, ECO:0000269|PubMed:17101778, ECO:0000269|PubMed:17550970, ECO:0000269|PubMed:18088323, ECO:0000269|PubMed:19816406, ECO:0000269|PubMed:20070609, ECO:0000269|PubMed:20604901, ECO:0000269|PubMed:21040701, ECO:0000269|PubMed:23085988, ECO:0000269|PubMed:23152498, ECO:0000303|PubMed:15498486}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13740"	"unknown"	"ER"	0.999847362222003	0	"ER"	"MITOCHONDRIA"	0.999999979875626	0	"MITOCHONDRIA"	0.997980904018207	0.997262625473037	"ALCAM MEMD"	"CD166_HUMAN"	"CD166 antigen (Activated leukocyte cell adhesion molecule) (CD antigen CD166)"	"FUNCTION: Cell adhesion molecule that mediates both heterotypic cell-cell contacts via its interaction with CD6, as well as homotypic cell-cell contacts (PubMed:7760007, PubMed:15496415, PubMed:15048703, PubMed:16352806, PubMed:23169771, PubMed:24945728). Promotes T-cell activation and proliferation via its interactions with CD6 (PubMed:15048703, PubMed:16352806, PubMed:24945728). Contributes to the formation and maturation of the immunological synapse via its interactions with CD6 (PubMed:15294938, PubMed:16352806). Mediates homotypic interactions with cells that express ALCAM (PubMed:15496415, PubMed:16352806). Required for normal hematopoietic stem cell engraftment in the bone marrow (PubMed:24740813). Mediates attachment of dendritic cells onto endothelial cells via homotypic interaction (PubMed:23169771). Inhibits endothelial cell migration and promotes endothelial tube formation via homotypic interactions (PubMed:15496415, PubMed:23169771). Required for normal organization of the lymph vessel network. Required for normal hematopoietic stem cell engraftment in the bone marrow. Plays a role in hematopoiesis; required for normal numbers of hematopoietic stem cells in bone marrow. Promotes in vitro osteoblast proliferation and differentiation (By similarity). Promotes neurite extension, axon growth and axon guidance; axons grow preferentially on surfaces that contain ALCAM. Mediates outgrowth and pathfinding for retinal ganglion cell axons (By similarity). {ECO:0000250|UniProtKB:P42292, ECO:0000269|PubMed:15048703, ECO:0000269|PubMed:15294938, ECO:0000269|PubMed:15496415, ECO:0000269|PubMed:16352806, ECO:0000269|PubMed:24945728, ECO:0000269|PubMed:7760007}.; FUNCTION: [Isoform 3]: Inhibits activities of membrane-bound isoforms by competing for the same interaction partners. Inhibits cell attachment via homotypic interactions. Promotes endothelial cell migration. Inhibits endothelial cell tube formation. {ECO:0000269|PubMed:15496415}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13813"	"unknown"	"ER"	1	1	"Undefined"	"NUCLEOPLASM-2"	0.999999999599186	1	"Undefined"	0.998009108245853	0.997229558039944	"SPTAN1 NEAS SPTA2"	"SPTN1_HUMAN"	"Spectrin alpha chain, non-erythrocytic 1 (Alpha-II spectrin) (Fodrin alpha chain) (Spectrin, non-erythroid alpha subunit)"	"FUNCTION: Fodrin, which seems to be involved in secretion, interacts with calmodulin in a calcium-dependent manner and is thus candidate for the calcium-dependent movement of the cytoskeleton at the membrane."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13952"	"unknown"	"CYTOSOL"	0.999999999903798	1	"Undefined"	"NUCLEOPLASM-2"	0.99246606860065	0	"NUCLEOPLASM-2"	0.99419320381312	0.991803114933148	"NFYC"	"NFYC_HUMAN"	"Nuclear transcription factor Y subunit gamma (CAAT box DNA-binding protein subunit C) (Nuclear transcription factor Y subunit C) (NF-YC) (Transactivator HSM-1/2)"	"FUNCTION: Component of the sequence-specific heterotrimeric transcription factor (NF-Y) which specifically recognizes a 5'-CCAAT-3' box motif found in the promoters of its target genes. NF-Y can function as both an activator and a repressor, depending on its interacting cofactors."
"Q14019"	"unknown"	"CYTOSOL"	0.999999812534052	1	"Undefined"	"NUCLEOPLASM-2"	0.999998301292825	0.132	"Undefined"	0.99794952472206	0.997232586797755	"COTL1 CLP"	"COTL1_HUMAN"	"Coactosin-like protein"	"FUNCTION: Binds to F-actin in a calcium-independent manner. Has no direct effect on actin depolymerization. Acts as a chaperone for ALOX5 (5LO), influencing both its stability and activity in leukotrienes synthesis. {ECO:0000269|PubMed:11583571, ECO:0000269|PubMed:19807693}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q14160"	"unknown"	"ER"	0.999827718041685	0	"ER"	"MITOCHONDRIA"	0.514176325287989	0	"Undefined"	0.997992147706554	0.997373637243417	"SCRIB CRIB1 KIAA0147 LAP4 SCRB1 VARTUL"	"SCRIB_HUMAN"	"Protein scribble homolog (Scribble) (hScrib) (Protein LAP4)"	"FUNCTION: Scaffold protein involved in different aspects of polarized cell differentiation regulating epithelial and neuronal morphogenesis and T-cell polarization (PubMed:15182672, PubMed:16344308, PubMed:19041750, PubMed:18716323, PubMed:18641685, PubMed:16965391, PubMed:27380321). Via its interaction with CRTAM, required for the late phase polarization of a subset of CD4+ T-cells, which in turn regulates TCR-mediated proliferation and IFNG and IL22 production (By similarity). Most probably functions in the establishment of apico-basal cell polarity (PubMed:16344308, PubMed:19041750). May function in cell proliferation regulating progression from G1 to S phase and as a positive regulator of apoptosis for instance during acinar morphogenesis of the mammary epithelium (PubMed:16965391, PubMed:19041750). May also function in cell migration and adhesion and hence regulate cell invasion through MAPK signaling (PubMed:18716323, PubMed:18641685). May play a role in exocytosis and in the targeting of synaptic vesicles to synapses (PubMed:15182672). Functions as an activator of Rac GTPase activity. {ECO:0000250|UniProtKB:Q80U72, ECO:0000269|PubMed:15182672, ECO:0000269|PubMed:16344308, ECO:0000269|PubMed:16965391, ECO:0000269|PubMed:18641685, ECO:0000269|PubMed:18716323, ECO:0000269|PubMed:19041750, ECO:0000269|PubMed:27380321}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q14393"	"unknown"	"PM"	0.999999999997284	0	"PM"	"ER"	0.999997264477569	0	"ER"	0.997941805745981	0.997240017739254	"GAS6 AXLLG"	"GAS6_HUMAN"	"Growth arrest-specific protein 6 (GAS-6) (AXL receptor tyrosine kinase ligand)"	"FUNCTION: Ligand for tyrosine-protein kinase receptors AXL, TYRO3 and MER whose signaling is implicated in cell growth and survival, cell adhesion and cell migration. GAS6/AXL signaling plays a role in various processes such as endothelial cell survival during acidification by preventing apoptosis, optimal cytokine signaling during human natural killer cell development, hepatic regeneration, gonadotropin-releasing hormone neuron survival and migration, platelet activation, or regulation of thrombotic responses. {ECO:0000269|PubMed:12364394, ECO:0000269|PubMed:18840707}.; FUNCTION: (Microbial infection) Can bridge virus envelope phosphatidylserine to the TAM receptor tyrosine kinase Axl to mediate viral entry by apoptotic mimicry (PubMed:21501828). Plays a role in Dengue cell entry by apoptotic mimicry (PubMed:23084921). Plays a role in Vaccinia virus cell entry by apoptotic mimicry (PubMed:21501828). Plays a role in ebolavirus and marburgvirus cell entry by apoptotic mimicry (PubMed:17005688). {ECO:0000269|PubMed:17005688, ECO:0000269|PubMed:21501828, ECO:0000269|PubMed:23084921}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q14739"	"unknown"	"ER"	0.999999999992717	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.998079771373616	0.997499230544183	"LBR"	"LBR_HUMAN"	"Delta(14)-sterol reductase LBR (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Integral nuclear envelope inner membrane protein) (LMN2R) (Lamin-B receptor) (Sterol C14-reductase)"	"FUNCTION: Catalyzes the reduction of the C14-unsaturated bond of lanosterol, as part of the metabolic pathway leading to cholesterol biosynthesis (PubMed:9630650, PubMed:12618959, PubMed:16784888, PubMed:21327084, PubMed:27336722). Plays a critical role in myeloid cell cholesterol biosynthesis which is essential to both myeloid cell growth and functional maturation (By similarity). Mediates the activation of NADPH oxidases, perhaps by maintaining critical levels of cholesterol required for membrane lipid raft formation during neutrophil differentiation (By similarity). Anchors the lamina and the heterochromatin to the inner nuclear membrane (PubMed:10828963). {ECO:0000250|UniProtKB:Q3U9G9, ECO:0000269|PubMed:10828963, ECO:0000269|PubMed:12618959, ECO:0000269|PubMed:16784888, ECO:0000269|PubMed:21327084, ECO:0000269|PubMed:27336722, ECO:0000269|PubMed:9630650}."
"Q14766"	"unknown"	"ER"	0.999999999999616	0	"ER"	"PEROXISOME"	0.999999999962005	0.04	"PEROXISOME"	0.997925577512474	0.997256672082036	"LTBP1"	"LTBP1_HUMAN"	"Latent-transforming growth factor beta-binding protein 1 (LTBP-1) (Transforming growth factor beta-1-binding protein 1) (TGF-beta1-BP-1)"	"FUNCTION: Key regulator of transforming growth factor beta (TGFB1, TGFB2 and TGFB3) that controls TGF-beta activation by maintaining it in a latent state during storage in extracellular space (PubMed:2022183, PubMed:8617200, PubMed:8939931). Associates specifically via disulfide bonds with the Latency-associated peptide (LAP), which is the regulatory chain of TGF-beta, and regulates integrin-dependent activation of TGF-beta (PubMed:8617200, PubMed:8939931, PubMed:15184403). Outcompeted by LRRC32/GARP for binding to LAP regulatory chain of TGF-beta (PubMed:22278742). {ECO:0000269|PubMed:15184403, ECO:0000269|PubMed:2022183, ECO:0000269|PubMed:22278742, ECO:0000269|PubMed:8617200, ECO:0000269|PubMed:8939931}."
"Q14767"	"unknown"	"ER"	1	0	"ER"	"PEROXISOME"	0.999999999994962	0	"PEROXISOME"	0.997810581074616	0.99721348535771	"LTBP2 C14orf141 LTBP3"	"LTBP2_HUMAN"	"Latent-transforming growth factor beta-binding protein 2 (LTBP-2)"	"FUNCTION: May play an integral structural role in elastic-fiber architectural organization and/or assembly. {ECO:0000303|PubMed:10743502, ECO:0000303|PubMed:11104663}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q14CZ7"	"unknown"	"PEROXISOME"	0.999999995578268	0	"PEROXISOME"	"PM"	0.999876525922621	0	"PM"	0.998035908379111	0.997514618761976	"FASTKD3"	"FAKD3_HUMAN"	"FAST kinase domain-containing protein 3, mitochondrial"	"FUNCTION: Required for normal mitochondrial respiration (PubMed:20869947). Increases steady-state levels and half-lives of a subset of mature mitochondrial mRNAs MT-ND2, MT-ND3, MT-CYTB, MT-CO2, and MT-ATP8/6. Promotes MT-CO1 mRNA translation and increases mitochondrial complex IV assembly and activity (PubMed:27789713). {ECO:0000269|PubMed:20869947, ECO:0000269|PubMed:27789713}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q15113"	"unknown"	"PM"	0.999999999999842	0	"PM"	"ER"	0.999999999717465	0	"ER"	0.998087249538874	0.997504980895216	"PCOLCE PCPE1"	"PCOC1_HUMAN"	"Procollagen C-endopeptidase enhancer 1 (Procollagen COOH-terminal proteinase enhancer 1) (PCPE-1) (Procollagen C-proteinase enhancer 1) (Type 1 procollagen C-proteinase enhancer protein) (Type I procollagen COOH-terminal proteinase enhancer)"	"FUNCTION: Binds to the C-terminal propeptide of type I procollagen and enhances procollagen C-proteinase activity.; FUNCTION: C-terminal processed part of PCPE (CT-PCPE) may have an metalloproteinase inhibitory activity."
"Q15185"	"unknown"	"GOLGI"	0.999999999852171	1	"Undefined"	"NUCLEOPLASM-2"	1	1	"Undefined"	0.998071038998784	0.997470860349651	"PTGES3 P23 TEBP"	"TEBP_HUMAN"	"Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)"	"FUNCTION: Cytosolic prostaglandin synthase that catalyzes the oxidoreduction of prostaglandin endoperoxide H2 (PGH2) to prostaglandin E2 (PGE2) (PubMed:10922363). Molecular chaperone that localizes to genomic response elements in a hormone-dependent manner and disrupts receptor-mediated transcriptional activation, by promoting disassembly of transcriptional regulatory complexes (PubMed:11274138, PubMed:12077419). Facilitates HIF alpha proteins hydroxylation via interaction with EGLN1/PHD2, leading to recruit EGLN1/PHD2 to the HSP90 pathway (PubMed:24711448). {ECO:0000269|PubMed:10922363, ECO:0000269|PubMed:11274138, ECO:0000269|PubMed:12077419, ECO:0000269|PubMed:24711448}."
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
